"","rcid","short_name","issue"
"1900",9070,"nu","Nuclear weapons and nuclear material"
"1901",9061,"nu","Nuclear weapons and nuclear material"
"1902",9081,"nu","Nuclear weapons and nuclear material"
"1903",9129,"nu","Nuclear weapons and nuclear material"
"1904",9117,"nu","Nuclear weapons and nuclear material"
"1905",9118,"nu","Nuclear weapons and nuclear material"
"1906",9113,"nu","Nuclear weapons and nuclear material"
"1907",9127,"nu","Nuclear weapons and nuclear material"
"1908",9110,"nu","Nuclear weapons and nuclear material"
"1909",9126,"nu","Nuclear weapons and nuclear material"
"1910",9135,"nu","Nuclear weapons and nuclear material"
"1911",9077,"nu","Nuclear weapons and nuclear material"
"1912",9069,"nu","Nuclear weapons and nuclear material"
"1913",9074,"nu","Nuclear weapons and nuclear material"
"1914",9091,"nu","Nuclear weapons and nuclear material"
"1915",9090,"nu","Nuclear weapons and nuclear material"
"1916",9095,"nu","Nuclear weapons and nuclear material"
"1917",85,"di","Arms control and disarmament"
"1918",94,"di","Arms control and disarmament"
"1919",95,"di","Arms control and disarmament"
"1920",96,"di","Arms control and disarmament"
"1921",97,"di","Arms control and disarmament"
"1922",98,"di","Arms control and disarmament"
"1923",99,"di","Arms control and disarmament"
"1924",100,"di","Arms control and disarmament"
"1925",101,"di","Arms control and disarmament"
"1926",198,"di","Arms control and disarmament"
"1927",199,"di","Arms control and disarmament"
"1928",200,"di","Arms control and disarmament"
"1929",209,"di","Arms control and disarmament"
"1930",285,"di","Arms control and disarmament"
"1931",399,"di","Arms control and disarmament"
"1932",9021,"di","Arms control and disarmament"
"1933",516,"di","Arms control and disarmament"
"1934",517,"di","Arms control and disarmament"
"1935",518,"di","Arms control and disarmament"
"1936",519,"di","Arms control and disarmament"
"1937",520,"di","Arms control and disarmament"
"1938",554,"di","Arms control and disarmament"
"1939",555,"di","Arms control and disarmament"
"1940",578,"di","Arms control and disarmament"
"1941",586,"di","Arms control and disarmament"
"1942",593,"di","Arms control and disarmament"
"1943",595,"di","Arms control and disarmament"
"1944",639,"di","Arms control and disarmament"
"1945",640,"di","Arms control and disarmament"
"1946",673,"di","Arms control and disarmament"
"1947",674,"di","Arms control and disarmament"
"1948",675,"di","Arms control and disarmament"
"1949",695,"di","Arms control and disarmament"
"1950",9040,"di","Arms control and disarmament"
"1951",737,"di","Arms control and disarmament"
"1952",738,"di","Arms control and disarmament"
"1953",741,"di","Arms control and disarmament"
"1954",742,"di","Arms control and disarmament"
"1955",743,"di","Arms control and disarmament"
"1956",744,"di","Arms control and disarmament"
"1957",812,"di","Arms control and disarmament"
"1958",813,"di","Arms control and disarmament"
"1959",814,"di","Arms control and disarmament"
"1960",818,"di","Arms control and disarmament"
"1961",819,"di","Arms control and disarmament"
"1962",820,"di","Arms control and disarmament"
"1963",857,"di","Arms control and disarmament"
"1964",860,"di","Arms control and disarmament"
"1965",886,"di","Arms control and disarmament"
"1966",887,"di","Arms control and disarmament"
"1967",888,"di","Arms control and disarmament"
"1968",889,"di","Arms control and disarmament"
"1969",914,"di","Arms control and disarmament"
"1970",928,"di","Arms control and disarmament"
"1971",985,"di","Arms control and disarmament"
"1972",988,"di","Arms control and disarmament"
"1973",1006,"di","Arms control and disarmament"
"1974",1014,"di","Arms control and disarmament"
"1975",1046,"di","Arms control and disarmament"
"1976",1049,"di","Arms control and disarmament"
"1977",1103,"di","Arms control and disarmament"
"1978",1104,"di","Arms control and disarmament"
"1979",1113,"di","Arms control and disarmament"
"1980",1114,"di","Arms control and disarmament"
"1981",1125,"di","Arms control and disarmament"
"1982",1126,"di","Arms control and disarmament"
"1983",1127,"di","Arms control and disarmament"
"1984",1205,"di","Arms control and disarmament"
"1985",1215,"di","Arms control and disarmament"
"1986",1250,"di","Arms control and disarmament"
"1987",1251,"di","Arms control and disarmament"
"1988",1255,"di","Arms control and disarmament"
"1989",1256,"di","Arms control and disarmament"
"1990",1257,"di","Arms control and disarmament"
"1991",1258,"di","Arms control and disarmament"
"1992",1259,"di","Arms control and disarmament"
"1993",1260,"di","Arms control and disarmament"
"1994",1261,"di","Arms control and disarmament"
"1995",1262,"di","Arms control and disarmament"
"1996",1303,"di","Arms control and disarmament"
"1997",1304,"di","Arms control and disarmament"
"1998",1307,"di","Arms control and disarmament"
"1999",1309,"di","Arms control and disarmament"
"2000",1310,"di","Arms control and disarmament"
"2001",1312,"di","Arms control and disarmament"
"2002",1313,"di","Arms control and disarmament"
"2003",1314,"di","Arms control and disarmament"
"2004",1326,"di","Arms control and disarmament"
"2005",1384,"di","Arms control and disarmament"
"2006",1412,"di","Arms control and disarmament"
"2007",1413,"di","Arms control and disarmament"
"2008",1414,"di","Arms control and disarmament"
"2009",1417,"di","Arms control and disarmament"
"2010",1418,"di","Arms control and disarmament"
"2011",1419,"di","Arms control and disarmament"
"2012",1420,"di","Arms control and disarmament"
"2013",1506,"di","Arms control and disarmament"
"2014",1507,"di","Arms control and disarmament"
"2015",1509,"di","Arms control and disarmament"
"2016",1510,"di","Arms control and disarmament"
"2017",1511,"di","Arms control and disarmament"
"2018",1512,"di","Arms control and disarmament"
"2019",1513,"di","Arms control and disarmament"
"2020",1514,"di","Arms control and disarmament"
"2021",1515,"di","Arms control and disarmament"
"2022",1516,"di","Arms control and disarmament"
"2023",1519,"di","Arms control and disarmament"
"2024",1522,"di","Arms control and disarmament"
"2025",1526,"di","Arms control and disarmament"
"2026",1566,"di","Arms control and disarmament"
"2027",1592,"di","Arms control and disarmament"
"2028",1593,"di","Arms control and disarmament"
"2029",1595,"di","Arms control and disarmament"
"2030",1596,"di","Arms control and disarmament"
"2031",1598,"di","Arms control and disarmament"
"2032",1601,"di","Arms control and disarmament"
"2033",1602,"di","Arms control and disarmament"
"2034",1603,"di","Arms control and disarmament"
"2035",1604,"di","Arms control and disarmament"
"2036",1605,"di","Arms control and disarmament"
"2037",1606,"di","Arms control and disarmament"
"2038",1607,"di","Arms control and disarmament"
"2039",1619,"di","Arms control and disarmament"
"2040",1654,"di","Arms control and disarmament"
"2041",1672,"di","Arms control and disarmament"
"2042",1673,"di","Arms control and disarmament"
"2043",1674,"di","Arms control and disarmament"
"2044",1677,"di","Arms control and disarmament"
"2045",1678,"di","Arms control and disarmament"
"2046",1681,"di","Arms control and disarmament"
"2047",1684,"di","Arms control and disarmament"
"2048",1685,"di","Arms control and disarmament"
"2049",1686,"di","Arms control and disarmament"
"2050",1767,"di","Arms control and disarmament"
"2051",1768,"di","Arms control and disarmament"
"2052",1769,"di","Arms control and disarmament"
"2053",1770,"di","Arms control and disarmament"
"2054",1772,"di","Arms control and disarmament"
"2055",1774,"di","Arms control and disarmament"
"2056",1775,"di","Arms control and disarmament"
"2057",1776,"di","Arms control and disarmament"
"2058",1779,"di","Arms control and disarmament"
"2059",1780,"di","Arms control and disarmament"
"2060",1781,"di","Arms control and disarmament"
"2061",1782,"di","Arms control and disarmament"
"2062",1854,"di","Arms control and disarmament"
"2063",1863,"di","Arms control and disarmament"
"2064",1864,"di","Arms control and disarmament"
"2065",1868,"di","Arms control and disarmament"
"2066",1869,"di","Arms control and disarmament"
"2067",1872,"di","Arms control and disarmament"
"2068",1873,"di","Arms control and disarmament"
"2069",1877,"di","Arms control and disarmament"
"2070",1878,"di","Arms control and disarmament"
"2071",1884,"di","Arms control and disarmament"
"2072",1885,"di","Arms control and disarmament"
"2073",1886,"di","Arms control and disarmament"
"2074",1887,"di","Arms control and disarmament"
"2075",1888,"di","Arms control and disarmament"
"2076",1889,"di","Arms control and disarmament"
"2077",1947,"di","Arms control and disarmament"
"2078",2001,"di","Arms control and disarmament"
"2079",2002,"di","Arms control and disarmament"
"2080",2006,"di","Arms control and disarmament"
"2081",2008,"di","Arms control and disarmament"
"2082",2009,"di","Arms control and disarmament"
"2083",2010,"di","Arms control and disarmament"
"2084",2011,"di","Arms control and disarmament"
"2085",2012,"di","Arms control and disarmament"
"2086",2013,"di","Arms control and disarmament"
"2087",2014,"di","Arms control and disarmament"
"2088",2015,"di","Arms control and disarmament"
"2089",2016,"di","Arms control and disarmament"
"2090",2017,"di","Arms control and disarmament"
"2091",2092,"di","Arms control and disarmament"
"2092",2095,"di","Arms control and disarmament"
"2093",2108,"di","Arms control and disarmament"
"2094",2124,"di","Arms control and disarmament"
"2095",2125,"di","Arms control and disarmament"
"2096",2128,"di","Arms control and disarmament"
"2097",2131,"di","Arms control and disarmament"
"2098",2132,"di","Arms control and disarmament"
"2099",2133,"di","Arms control and disarmament"
"2100",2134,"di","Arms control and disarmament"
"2101",2136,"di","Arms control and disarmament"
"2102",2137,"di","Arms control and disarmament"
"2103",2138,"di","Arms control and disarmament"
"2104",2139,"di","Arms control and disarmament"
"2105",2140,"di","Arms control and disarmament"
"2106",2141,"di","Arms control and disarmament"
"2107",2142,"di","Arms control and disarmament"
"2108",2143,"di","Arms control and disarmament"
"2109",2144,"di","Arms control and disarmament"
"2110",2199,"di","Arms control and disarmament"
"2111",2235,"di","Arms control and disarmament"
"2112",2236,"di","Arms control and disarmament"
"2113",2240,"di","Arms control and disarmament"
"2114",2241,"di","Arms control and disarmament"
"2115",2242,"di","Arms control and disarmament"
"2116",2243,"di","Arms control and disarmament"
"2117",2244,"di","Arms control and disarmament"
"2118",2245,"di","Arms control and disarmament"
"2119",2246,"di","Arms control and disarmament"
"2120",2247,"di","Arms control and disarmament"
"2121",2248,"di","Arms control and disarmament"
"2122",2249,"di","Arms control and disarmament"
"2123",2250,"di","Arms control and disarmament"
"2124",2251,"di","Arms control and disarmament"
"2125",2252,"di","Arms control and disarmament"
"2126",2253,"di","Arms control and disarmament"
"2127",2254,"di","Arms control and disarmament"
"2128",2255,"di","Arms control and disarmament"
"2129",2256,"di","Arms control and disarmament"
"2130",2257,"di","Arms control and disarmament"
"2131",2258,"di","Arms control and disarmament"
"2132",2259,"di","Arms control and disarmament"
"2133",2261,"di","Arms control and disarmament"
"2134",2262,"di","Arms control and disarmament"
"2135",2263,"di","Arms control and disarmament"
"2136",2286,"di","Arms control and disarmament"
"2137",2299,"di","Arms control and disarmament"
"2138",2375,"di","Arms control and disarmament"
"2139",2377,"di","Arms control and disarmament"
"2140",2380,"di","Arms control and disarmament"
"2141",2381,"di","Arms control and disarmament"
"2142",2382,"di","Arms control and disarmament"
"2143",2383,"di","Arms control and disarmament"
"2144",2384,"di","Arms control and disarmament"
"2145",2385,"di","Arms control and disarmament"
"2146",2386,"di","Arms control and disarmament"
"2147",2387,"di","Arms control and disarmament"
"2148",2389,"di","Arms control and disarmament"
"2149",2390,"di","Arms control and disarmament"
"2150",2391,"di","Arms control and disarmament"
"2151",2392,"di","Arms control and disarmament"
"2152",2394,"di","Arms control and disarmament"
"2153",2395,"di","Arms control and disarmament"
"2154",2396,"di","Arms control and disarmament"
"2155",2397,"di","Arms control and disarmament"
"2156",2398,"di","Arms control and disarmament"
"2157",2399,"di","Arms control and disarmament"
"2158",2400,"di","Arms control and disarmament"
"2159",2401,"di","Arms control and disarmament"
"2160",2405,"di","Arms control and disarmament"
"2161",2406,"di","Arms control and disarmament"
"2162",2407,"di","Arms control and disarmament"
"2163",2408,"di","Arms control and disarmament"
"2164",2410,"di","Arms control and disarmament"
"2165",2527,"di","Arms control and disarmament"
"2166",2528,"di","Arms control and disarmament"
"2167",2529,"di","Arms control and disarmament"
"2168",2531,"di","Arms control and disarmament"
"2169",2533,"di","Arms control and disarmament"
"2170",2534,"di","Arms control and disarmament"
"2171",2535,"di","Arms control and disarmament"
"2172",2537,"di","Arms control and disarmament"
"2173",2538,"di","Arms control and disarmament"
"2174",2539,"di","Arms control and disarmament"
"2175",2540,"di","Arms control and disarmament"
"2176",2541,"di","Arms control and disarmament"
"2177",2542,"di","Arms control and disarmament"
"2178",2544,"di","Arms control and disarmament"
"2179",2546,"di","Arms control and disarmament"
"2180",2547,"di","Arms control and disarmament"
"2181",2548,"di","Arms control and disarmament"
"2182",2549,"di","Arms control and disarmament"
"2183",2550,"di","Arms control and disarmament"
"2184",2551,"di","Arms control and disarmament"
"2185",2552,"di","Arms control and disarmament"
"2186",2553,"di","Arms control and disarmament"
"2187",2554,"di","Arms control and disarmament"
"2188",2555,"di","Arms control and disarmament"
"2189",2556,"di","Arms control and disarmament"
"2190",2557,"di","Arms control and disarmament"
"2191",2558,"di","Arms control and disarmament"
"2192",2559,"di","Arms control and disarmament"
"2193",2562,"di","Arms control and disarmament"
"2194",2563,"di","Arms control and disarmament"
"2195",2564,"di","Arms control and disarmament"
"2196",2566,"di","Arms control and disarmament"
"2197",2567,"di","Arms control and disarmament"
"2198",2568,"di","Arms control and disarmament"
"2199",2569,"di","Arms control and disarmament"
"2200",2571,"di","Arms control and disarmament"
"2201",2572,"di","Arms control and disarmament"
"2202",2646,"di","Arms control and disarmament"
"2203",2671,"di","Arms control and disarmament"
"2204",2672,"di","Arms control and disarmament"
"2205",2675,"di","Arms control and disarmament"
"2206",2676,"di","Arms control and disarmament"
"2207",2677,"di","Arms control and disarmament"
"2208",2680,"di","Arms control and disarmament"
"2209",2681,"di","Arms control and disarmament"
"2210",2682,"di","Arms control and disarmament"
"2211",2683,"di","Arms control and disarmament"
"2212",2684,"di","Arms control and disarmament"
"2213",2685,"di","Arms control and disarmament"
"2214",2686,"di","Arms control and disarmament"
